1627124400000,33878.17000000,34065.71000000,33680.00000000,33867.00000000,2311.38874700,1627127999999,78245398.78839402,83036,1197.14459900,40548674.70211515,0
1627128000000,33867.00000000,33867.00000000,33738.15000000,33816.58000000,1528.59308600,1627131599999,51652461.97453269,29383,671.28311200,22683197.87091952,0
1627131600000,33816.58000000,33936.51000000,33767.24000000,33783.09000000,1647.51397100,1627135199999,55764778.20372273,32866,797.29415800,26985593.61075956,0
1627135200000,33781.52000000,33904.76000000,33720.01000000,33851.44000000,1442.88116800,1627138799999,48780290.06282399,33984,743.45317900,25135634.06406203,0
1627138800000,33851.45000000,34047.86000000,33816.98000000,33847.51000000,2098.08263200,1627142399999,71152942.44359313,39492,1049.08752600,35579563.63702101,0
1627142400000,33847.51000000,34444.00000000,33816.97000000,34423.48000000,4499.50978900,1627145999999,153757445.15477386,85050,2483.65012600,84874212.79016796,0
1627146000000,34423.49000000,34500.00000000,34185.46000000,34300.02000000,3007.08304900,1627149599999,103313589.45035584,57340,1532.77164500,52675439.21469226,0
1627149600000,34300.02000000,34404.75000000,34236.01000000,34281.87000000,1459.34766500,1627153199999,50095670.88738208,46730,718.25902800,24654828.14511324,0
1627153200000,34281.88000000,34281.88000000,33703.73000000,33846.16000000,2536.69413400,1627156799999,86243319.40956069,98015,1234.57231200,41966796.40711100,0
1627156800000,33846.16000000,33952.71000000,33667.01000000,33919.84000000,1690.92066000,1627160399999,57233696.66926413,66964,852.59636700,28861575.27730384,0
1627160400000,33919.85000000,34143.84000000,33805.11000000,34096.66000000,1309.27773300,1627163999999,44463242.50757964,44144,659.94469900,22417022.38790200,0
1627164000000,34096.65000000,34096.66000000,33840.30000000,34021.87000000,1252.43363000,1627167599999,42523914.46516247,26028,561.63587700,19070426.69143426,0
1627167600000,34021.88000000,34283.42000000,33926.03000000,34258.14000000,1289.34170800,1627171199999,43985601.21984058,28239,645.67492600,22025541.22908295,0
1627171200000,34261.51000000,34436.44000000,33926.03000000,34014.08000000,2550.12762800,1627174799999,87185879.04141361,50193,1135.94369200,38841251.74647776,0
1627174800000,34014.08000000,34129.41000000,33851.12000000,33924.85000000,1270.43599500,1627178399999,43161363.23987375,27961,527.10705600,17915155.16553137,0
1627178400000,33924.85000000,34200.00000000,33903.86000000,34177.85000000,1230.21961900,1627181999999,41937748.48127073,25868,545.87248400,18608148.56548190,0
1627182000000,34178.67000000,34350.00000000,34139.47000000,34160.85000000,1428.25218100,1627185599999,48909123.52588409,32600,584.37227200,20015344.41446025,0
1627185600000,34160.85000000,34483.54000000,34064.71000000,34365.99000000,1761.07375400,1627189199999,60431623.41666290,35078,906.02051400,31097170.21040077,0
1627189200000,34366.00000000,34600.00000000,34218.00000000,34322.31000000,2261.39919800,1627192799999,77798918.10682549,42471,1235.30606700,42511153.39893153,0
1627192800000,34322.31000000,34494.38000000,34280.89000000,34472.15000000,1607.76817300,1627196399999,55330452.62992583,28483,829.96286600,28563606.35006968,0
1627196400000,34472.15000000,34785.33000000,34450.00000000,34695.51000000,2951.75644800,1627199999999,102330940.31561130,79781,1590.79222000,55152246.15391520,0
1627200000000,34695.51000000,34800.00000000,34455.58000000,34570.89000000,2166.49207500,1627203599999,75066034.42237309,71524,1083.83067000,37555871.85709245,0
1627203600000,34574.61000000,34632.78000000,34339.05000000,34509.03000000,1895.68907300,1627207199999,65343201.07810990,35804,989.75849000,34119070.81136746,0
1627207200000,34509.02000000,34580.76000000,34238.56000000,34353.56000000,1872.36497300,1627210799999,64505909.87902167,95202,920.22153700,31709659.46986529,0
1627210800000,34353.57000000,34498.46000000,34276.62000000,34399.04000000,1871.23440600,1627214399999,64365422.88668284,33510,1167.20134800,40153613.31576311,0
1627214400000,34399.04000000,34434.06000000,34222.00000000,34294.43000000,1462.11893400,1627217999999,50171730.83858058,34532,828.73387100,28441792.64501076,0
1627218000000,34293.14000000,34360.00000000,34035.00000000,34178.74000000,2339.23035400,1627221599999,79940978.52756822,61973,1058.96183900,36192632.40817899,0
1627221600000,34178.74000000,34183.18000000,33862.45000000,34105.01000000,3084.18698700,1627225199999,104862622.59992649,71011,1540.05745700,52360800.18426566,0
1627225200000,34105.01000000,34278.30000000,33957.05000000,34174.08000000,1997.61519700,1627228799999,68221283.58547077,90924,1037.85875900,35452965.50840259,0
1627228800000,34174.08000000,34265.99000000,34090.63000000,34214.28000000,1758.82702600,1627232399999,60121854.73953631,45611,833.16027600,28477030.63362898,0
1627232400000,34214.27000000,34460.00000000,34166.10000000,34460.00000000,2058.11291900,1627235999999,70688507.09308150,40630,1129.57889500,38797461.79353914,0
1627236000000,34459.99000000,34488.00000000,34360.00000000,34407.13000000,1252.76425800,1627239599999,43131647.41486469,57560,617.85027800,21272623.55134987,0
1627239600000,34407.12000000,34600.00000000,34185.23000000,34353.25000000,1831.51201200,1627243199999,63036609.39201286,58550,936.53311600,32246152.49268921,0
1627243200000,34353.24000000,34481.01000000,34300.00000000,34446.01000000,912.52351500,1627246799999,31385681.63652380,59247,437.46280700,15046623.76210015,0
1627246800000,34446.01000000,34594.58000000,34412.01000000,34551.00000000,1272.60299700,1627250399999,43922317.81803499,28464,583.60270900,20140877.12999804,0
1627250400000,34551.00000000,34675.00000000,34451.51000000,34656.78000000,1050.16452200,1627253999999,36269146.73059124,27517,579.50337000,20015429.43378282,0
1627254000000,34656.78000000,35398.00000000,34579.01000000,35381.02000000,5966.45606900,1627257599999,208816555.40569797,111281,3532.45670700,123634094.42188703,0
1627257600000,35381.02000000,36884.36000000,35205.78000000,36767.47000000,11104.96881200,1627261199999,399363250.05674806,217239,6120.71277400,220027382.21081298,0
1627261200000,36758.73000000,39799.97000000,36702.63000000,38313.40000000,22923.44563600,1627264799999,878261259.27443662,470010,12794.87924600,490166498.78144784,0
1627264800000,38313.40000000,38505.85000000,37844.72000000,38043.69000000,7298.56391700,1627268399999,279104894.36492131,142552,3915.05337800,149772975.45781198,0
1627268400000,38037.62000000,38368.89000000,37948.49000000,38283.98000000,3521.53479700,1627271999999,134263418.67387090,68355,1807.70572000,68928045.18206051,0
1627272000000,38283.97000000,38560.99000000,38145.65000000,38270.26000000,4015.63300800,1627275599999,154011075.20957629,80874,2011.57765800,77157828.45273073,0
1627275600000,38270.26000000,38619.55000000,38208.06000000,38568.92000000,3483.92403100,1627279199999,133793709.80266978,69291,1879.59389100,72189797.60837063,0
1627279200000,38568.92000000,39265.17000000,38376.07000000,38622.24000000,6706.82064600,1627282799999,260444902.84506210,146780,3273.12599300,127099956.08514694,0
1627282800000,38622.24000000,38845.01000000,37724.03000000,38150.00000000,5963.94277300,1627286399999,228516361.26405044,108558,2673.75172100,102475480.69526666,0
1627286400000,38149.99000000,38320.64000000,37661.70000000,38194.41000000,5084.02656300,1627289999999,193284015.62650525,147495,2516.11831600,95676671.65497733,0
1627290000000,38194.41000000,38382.60000000,38000.00000000,38206.45000000,3111.62166700,1627293599999,118944009.72981608,60381,1464.74362000,56001927.83316962,0
1627293600000,38206.45000000,38736.24000000,38083.25000000,38613.36000000,4258.20684900,1627297199999,163593386.17918175,64385,1703.86549900,65390549.11134726,0
1627297200000,38613.36000000,38738.51000000,38354.04000000,38473.61000000,3015.66420600,1627300799999,116162315.73707345,60049,1571.24796900,60530566.38991070,0
1627300800000,38473.61000000,38880.00000000,38110.36000000,38643.61000000,3691.12610000,1627304399999,142589251.57751170,118712,1698.96504300,65615412.44658441,0
1627304400000,38643.60000000,38643.61000000,37902.00000000,38322.43000000,5278.06640500,1627307999999,201740280.11159573,143429,2459.62357100,94014592.49274921,0
1627308000000,38322.44000000,38523.08000000,38157.40000000,38316.84000000,2605.35207300,1627311599999,99967446.21968173,57290,1265.28560700,48557017.20804973,0
1627311600000,38316.85000000,38675.11000000,38218.00000000,38562.21000000,2522.80354400,1627315199999,97118356.56954662,49322,1277.40153700,49170447.61537218,0
1627315200000,38562.21000000,39484.00000000,38492.31000000,39045.82000000,7236.05153200,1627318799999,282384249.36421124,139154,3903.76774100,152336372.55803956,0
1627318800000,39045.83000000,39397.49000000,38777.00000000,39223.57000000,3894.11362300,1627322399999,152347508.10409926,93357,1853.12505800,72495277.82990235,0
1627322400000,39223.57000000,39999.99000000,39181.30000000,39709.16000000,6039.07420100,1627325999999,239461695.03451458,128341,3419.49188800,135617526.70628797,0
1627326000000,39709.17000000,40550.00000000,39267.00000000,39365.15000000,8951.96124700,1627329599999,358278278.72905334,215243,4620.53269100,184952293.63483222,0
1627329600000,39361.36000000,39510.96000000,37340.83000000,37752.53000000,15198.34630500,1627333199999,581146241.42710675,300975,7244.68078000,277077636.36938972,0
1627333200000,37742.38000000,37867.72000000,36820.01000000,37119.09000000,6771.77925800,1627336799999,252841662.33372198,177230,3121.69789200,116556255.26506656,0
1627336800000,37119.09000000,37662.74000000,36764.93000000,37605.99000000,5843.81224900,1627340399999,217467914.83255473,125886,2749.39959000,102323039.38582444,0
1627340400000,37591.32000000,37745.00000000,37163.11000000,37237.60000000,3931.67328200,1627343999999,147389573.99816669,145194,1844.99889200,69163222.17839882,0
1627344000000,37241.33000000,37523.75000000,36979.59000000,37443.00000000,3550.28135200,1627347599999,132301382.84011170,68770,1807.25191700,67356155.70475681,0
1627347600000,37443.00000000,37488.00000000,36751.14000000,36875.75000000,4748.45427500,1627351199999,175810494.69975573,85804,2202.83971600,81524196.43453646,0
1627351200000,36875.76000000,37162.69000000,36454.65000000,36515.68000000,5781.63265200,1627354799999,212502391.05158820,84291,3113.58893100,114375232.81969276,0
1627354800000,36515.68000000,36968.39000000,36383.00000000,36823.80000000,3330.05948300,1627358399999,122065920.98638496,56836,1612.74791400,59122413.01890244,0
1627358400000,36823.81000000,37101.00000000,36675.34000000,36951.88000000,3137.04609800,1627361999999,115726294.44196570,48460,1692.74310200,62430024.18037610,0
1627362000000,36951.66000000,37213.48000000,36877.55000000,37100.00000000,2271.22151600,1627365599999,84197140.13832916,44217,1143.26430000,42381723.08258664,0
1627365600000,37100.00000000,37325.71000000,36929.41000000,36980.40000000,2875.44868900,1627369199999,106796395.89560541,50577,1432.65021600,53214762.55123970,0
1627369200000,36980.39000000,37224.75000000,36931.37000000,37115.11000000,1957.64102600,1627372799999,72583786.04028840,65654,921.51580600,34166380.07018644,0
1627372800000,37115.10000000,37450.00000000,36969.52000000,37254.98000000,3288.29735400,1627376399999,122564106.60849549,58445,1784.59498000,66523919.60711596,0
1627376400000,37254.98000000,37499.00000000,37144.00000000,37369.97000000,2611.63765000,1627379999999,97470659.67896522,78596,1300.88731700,48555575.57725769,0
1627380000000,37369.97000000,37705.65000000,37260.10000000,37608.57000000,3266.44414200,1627383599999,122456574.35111087,85720,1602.52611200,60095952.27578013,0
1627383600000,37608.56000000,38069.32000000,37527.57000000,38064.87000000,4064.52304700,1627387199999,153580876.69015673,109315,1977.66720100,74718404.80724510,0
1627387200000,38064.87000000,38495.00000000,37707.66000000,38350.03000000,4949.84854200,1627390799999,188771337.12299209,87286,2567.69201400,97921742.58266782,0
1627390800000,38350.03000000,38771.91000000,38190.00000000,38460.46000000,4547.39782600,1627394399999,174997297.80080588,83976,2334.85652000,89853723.89968300,0
1627394400000,38460.46000000,38544.96000000,37743.95000000,38242.96000000,7514.46349600,1627397999999,286327234.82207164,110651,3720.30464600,141727804.20339247,0
1627398000000,38242.95000000,38594.40000000,37953.27000000,38209.58000000,3696.91002200,1627401599999,141550461.76435872,75981,1850.17628200,70850295.88520496,0
1627401600000,38209.58000000,38315.81000000,37566.12000000,37622.95000000,5339.52238900,1627405199999,202164461.66309829,122901,2710.30829100,102603137.74741984,0
1627405200000,37622.95000000,37889.19000000,37578.60000000,37787.30000000,2216.72387600,1627408799999,83660651.78620834,107949,1148.94887700,43360494.86039779,0
1627408800000,37787.31000000,38059.14000000,37350.00000000,37908.23000000,3255.61746900,1627412399999,122757394.34097527,63544,1673.27780200,63121257.85587809,0
1627412400000,37908.23000000,38246.11000000,37745.14000000,37800.49000000,2704.36198900,1627415999999,102706132.95900667,46550,1397.71601800,53073866.46116572,0
1627416000000,37800.49000000,38198.89000000,37798.02000000,38031.90000000,1900.08626000,1627419599999,72236872.84089270,78642,952.12795400,36198081.20503155,0
1627419600000,38031.90000000,38468.10000000,37950.00000000,38338.75000000,2052.48974200,1627423199999,78559942.70245117,88646,999.51490900,38254399.22820450,0
1627423200000,38338.76000000,39423.23000000,38123.79000000,39178.13000000,5218.69908800,1627426799999,202869684.43702548,149808,3060.67401300,119093034.45629898,0
1627426800000,39178.14000000,39542.61000000,38690.85000000,39457.87000000,4118.45903200,1627430399999,161000766.33290282,85859,2129.42860100,83287937.82283859,0
1627430400000,39456.61000000,39562.23000000,38925.08000000,39069.54000000,3206.06425800,1627433999999,125693649.41684692,126862,1501.72540200,58884043.96028163,0
1627434000000,39078.06000000,39878.76000000,38904.11000000,39878.75000000,4236.54446200,1627437599999,167169478.81243871,81247,2180.39169100,86050490.47096133,0
1627437600000,39878.76000000,40246.00000000,39618.19000000,39846.04000000,6113.98818100,1627441199999,244218499.57862928,110743,3319.88859000,132631216.35719505,0
1627441200000,39846.04000000,40350.00000000,39425.22000000,39817.56000000,5180.16422800,1627444799999,206491557.00719487,86876,2509.46044800,100018864.00218620,0
1627444800000,39817.56000000,40137.99000000,39557.95000000,39676.16000000,2744.23536700,1627448399999,109207152.96371991,52416,1272.45294500,50639332.22079631,0
1627448400000,39676.16000000,40183.67000000,39620.00000000,40127.38000000,3402.57831500,1627451999999,136091399.74938177,96600,1780.12396600,71210924.02792295,0
1627452000000,40127.39000000,40179.80000000,39226.76000000,39540.00000000,4124.89977700,1627455599999,163837530.32397986,78700,1788.28595800,71016104.84140261,0
1627455600000,39540.00000000,39955.50000000,39526.80000000,39895.88000000,2772.54693100,1627459199999,110189721.14027712,66253,1319.22958300,52433778.42262030,0
1627459200000,39897.97000000,39936.93000000,39359.21000000,39519.99000000,3311.26441100,1627462799999,131201147.07896261,158426,1458.24742100,57783854.26109149,0
1627462800000,39520.00000000,39950.00000000,39422.04000000,39932.73000000,3101.40078100,1627466399999,123197245.34981352,182791,1393.70185900,55368228.02890217,0
1627466400000,39932.74000000,40390.00000000,39791.95000000,40177.32000000,5107.77209400,1627469999999,204895748.03632289,101792,2830.81552100,113574394.46750533,0
1627470000000,40177.31000000,40900.00000000,40082.83000000,40750.84000000,7168.16312600,1627473599999,290804558.43785721,133028,3555.57064800,144223604.39930407,0
1627473600000,40750.84000000,40871.59000000,39586.24000000,39682.09000000,7475.07455500,1627477199999,300871315.80238393,121852,3107.57656400,125152407.82452196,0
1627477200000,39680.06000000,39969.12000000,39428.10000000,39649.78000000,5303.95834500,1627480799999,210416249.44512466,148238,2503.29702600,99302172.25792274,0
1627480800000,39649.77000000,39845.00000000,39329.40000000,39520.77000000,4217.23203000,1627484399999,167084428.56542676,157155,1782.47739900,70622685.19953208,0
1627484400000,39520.76000000,39941.59000000,39406.74000000,39689.04000000,3053.98398900,1627487999999,121111987.16448093,119071,1423.22346400,56448946.47734723,0
1627488000000,39689.04000000,40178.98000000,39558.64000000,40119.86000000,3391.56438600,1627491599999,135265454.88840536,56419,1885.94789700,75209707.86251710,0
1627491600000,40119.86000000,40247.99000000,38800.00000000,38961.00000000,6662.62755800,1627495199999,262720962.27113238,146692,2991.69068000,118003342.20848767,0
1627495200000,38961.01000000,40500.00000000,38772.00000000,40440.99000000,7207.66161300,1627498799999,286746694.92022495,123100,3828.36463000,152369647.71127988,0
1627498800000,40440.99000000,40680.07000000,39929.49000000,40388.61000000,4529.76022800,1627502399999,182776436.59889697,182393,2228.32465200,89924406.93804367,0
1627502400000,40388.61000000,40388.61000000,39730.00000000,39936.79000000,3124.17005000,1627505999999,125042408.76617103,99907,1483.16079400,59357084.72633506,0
1627506000000,39936.79000000,40170.40000000,39816.62000000,40094.77000000,1662.19129300,1627509599999,66437671.04171338,41067,796.30333000,31833344.07684630,0
1627509600000,40094.76000000,40226.67000000,39586.20000000,39753.61000000,2118.10876000,1627513199999,84525194.02515348,42301,990.17900500,39515308.81109980,0
1627513200000,39753.61000000,40212.00000000,39590.37000000,40019.56000000,2128.57370300,1627516799999,84892970.27698934,117119,1088.69680300,43420325.45050937,0
1627516800000,40019.57000000,40278.48000000,39400.00000000,39408.26000000,2695.42810700,1627520399999,107376675.27854460,53358,1248.45368400,49753908.99979675,0
1627520400000,39408.27000000,39738.90000000,39200.00000000,39651.05000000,2504.95101800,1627523999999,98929577.65536519,95626,1202.94705600,47528570.25960125,0
1627524000000,39651.06000000,39975.00000000,39604.06000000,39701.53000000,1576.25923700,1627527599999,62765597.07684807,34952,796.79513100,31729654.81154669,0
1627527600000,39701.53000000,39849.20000000,39506.57000000,39609.78000000,1165.52023600,1627531199999,46239090.99897110,26948,564.22180200,22385067.17237796,0
1627531200000,39609.78000000,40115.53000000,39491.99000000,39963.96000000,2031.99816400,1627534799999,81085889.40433491,41339,1039.58008600,41491523.27873992,0
1627534800000,39963.96000000,40270.53000000,39717.00000000,40108.92000000,2522.18611000,1627538399999,100820839.18321939,47637,1309.57824800,52370001.30352058,0
1627538400000,40108.92000000,40197.67000000,39893.08000000,39996.58000000,1641.20445300,1627541999999,65765322.45642629,49210,829.54209200,33240525.14904790,0
1627542000000,39996.58000000,40128.95000000,39832.81000000,39934.62000000,1691.30644500,1627545599999,67642341.93278276,35041,759.34500700,30366872.73937319,0
1627545600000,39935.00000000,40083.77000000,39676.04000000,39937.36000000,2168.88874800,1627549199999,86531855.13809068,42015,1022.83253900,40820793.09324527,0
1627549200000,39937.35000000,40640.00000000,39937.35000000,40392.01000000,4458.45171300,1627552799999,179767701.99898257,75491,2460.13558800,99203054.35272739,0
1627552800000,40392.01000000,40541.00000000,40066.00000000,40182.49000000,2387.79200200,1627556399999,96272749.88856499,50795,1155.81946800,46610624.96728373,0
1627556400000,40182.49000000,40255.49000000,39501.78000000,39769.99000000,3707.55930600,1627559999999,147963185.52250143,68156,1652.39632000,65952906.68520773,0
1627560000000,39769.99000000,39800.00000000,39450.00000000,39717.45000000,2800.47296900,1627563599999,111003355.75308274,80288,1310.69395200,51954697.90851419,0
1627563600000,39717.45000000,39979.25000000,39628.95000000,39863.02000000,2213.58575100,1627567199999,88161982.72486676,41039,1245.62491300,49611262.88074811,0
1627567200000,39862.11000000,40000.00000000,39631.57000000,39950.00000000,2339.69627400,1627570799999,93188696.20449532,47143,1194.68164300,47592095.78901821,0
1627570800000,39950.00000000,40143.74000000,39767.45000000,39939.33000000,2426.38914700,1627574399999,96992634.30237223,49096,1269.07288400,50733778.67610776,0
1627574400000,39939.32000000,40177.00000000,39655.55000000,39732.85000000,2724.62854400,1627577999999,108640570.48123221,50063,1245.87381400,49680595.30837431,0
1627578000000,39732.84000000,39928.94000000,39566.16000000,39605.83000000,1853.24436100,1627581599999,73624128.09382586,42882,868.88744600,34523246.31637189,0
1627581600000,39605.84000000,39675.69000000,39390.00000000,39527.06000000,2119.34638500,1627585199999,83790225.10290031,87894,908.64656900,35925114.37331550,0
1627585200000,39527.07000000,39732.33000000,39450.51000000,39659.84000000,1550.25908600,1627588799999,61338892.17998656,127758,776.19705800,30712923.81718900,0
1627588800000,39659.84000000,39826.30000000,39601.86000000,39718.09000000,988.03000900,1627592399999,39235696.31705325,37192,522.13615600,20734426.53745785,0
1627592400000,39719.99000000,39763.37000000,39489.55000000,39535.85000000,1231.74567800,1627595999999,48801555.00899363,79519,595.89418200,23616623.72969531,0
1627596000000,39535.85000000,39816.31000000,39524.12000000,39784.32000000,956.88846100,1627599599999,38005305.37813141,65087,517.91257100,20570737.55085622,0
1627599600000,39784.32000000,40419.30000000,39765.35000000,40016.48000000,4242.60707900,1627603199999,170246829.26374584,100209,2203.65803500,88396368.80513390,0
1627603200000,40018.49000000,40137.06000000,39742.59000000,39905.44000000,2046.10730400,1627606799999,81766650.12406307,47219,1019.02221300,40723160.11004438,0
1627606800000,39905.45000000,40147.83000000,39850.01000000,40099.49000000,1558.04449300,1627610399999,62320547.12031194,34961,746.54201400,29863981.05299371,0
1627610400000,40099.50000000,40250.00000000,39960.42000000,39987.35000000,2038.35109800,1627613999999,81786187.04346992,102703,893.25520800,35840451.22718899,0
1627614000000,39987.41000000,40110.62000000,39949.57000000,39969.99000000,1167.61896100,1627617599999,46724603.14898100,47525,544.70249700,21795796.88241253,0
1627617600000,39969.99000000,40030.00000000,39640.10000000,39805.49000000,2846.21774800,1627621199999,113368614.82667832,74446,1575.06600600,62743849.77088111,0
1627621200000,39805.49000000,39835.79000000,39615.00000000,39723.65000000,1322.27557700,1627624799999,52544366.64750228,29303,578.61211300,22994426.28567186,0
1627624800000,39723.66000000,39850.74000000,39582.96000000,39849.99000000,1346.69764100,1627628399999,53508922.32706766,33495,665.44958700,26443323.43493677,0
1627628400000,39850.00000000,39882.97000000,39653.30000000,39726.01000000,1625.76944100,1627631999999,64688195.96738728,72296,811.58110200,32291164.06461347,0
1627632000000,39726.00000000,39763.14000000,38458.71000000,38723.01000000,7331.25563900,1627635599999,285968848.14409588,171027,3551.68222400,138472686.68354396,0
1627635600000,38726.71000000,38813.87000000,38313.23000000,38798.37000000,5570.04682300,1627639199999,214795879.72041585,188766,2472.68632800,95368605.19159734,0
1627639200000,38798.37000000,38941.48000000,38520.00000000,38854.53000000,2949.14071100,1627642799999,114306418.57496300,60393,1285.36843400,49823800.75375888,0
1627642800000,38854.54000000,38971.65000000,38584.95000000,38642.46000000,1965.92801900,1627646399999,76281659.36569536,39248,951.09342300,36907078.87882955,0
1627646400000,38650.00000000,38884.74000000,38528.60000000,38708.44000000,1766.62408100,1627649999999,68451281.24220878,39065,806.96943300,31273495.02010680,0
1627650000000,38708.43000000,38939.00000000,38666.00000000,38833.33000000,1772.64105100,1627653599999,68798940.47102783,34815,938.42919500,36420060.19296776,0
1627653600000,38833.33000000,39161.97000000,38831.23000000,39023.69000000,2118.57317800,1627657199999,82643608.15258361,42387,1085.72977100,42350976.40883534,0
1627657200000,39023.69000000,39083.33000000,38881.18000000,39073.85000000,1428.01513100,1627660799999,55687610.27647915,31873,771.08812100,30069133.88252804,0
1627660800000,39072.65000000,39201.97000000,38871.74000000,38909.20000000,1494.41015900,1627664399999,58301913.78952283,33750,727.02402100,28366473.89210959,0
1627664400000,38909.19000000,39050.00000000,38909.19000000,39018.95000000,992.05636400,1627667999999,38684483.21643896,27982,499.76714700,19487038.11525367,0
1627668000000,39018.96000000,39164.22000000,38877.59000000,39083.48000000,1092.81288400,1627671599999,42679753.64159335,27342,555.77061400,21705111.20999526,0
1627671600000,39083.48000000,39871.45000000,39060.00000000,39853.72000000,2719.54874600,1627675199999,107228227.85990229,57975,1607.94743700,63403814.60923397,0
1627675200000,39860.64000000,41600.00000000,39685.00000000,40668.56000000,10654.05384700,1627678799999,431910276.64014185,240101,6269.52937100,254350811.37397075,0
1627678800000,40668.56000000,41500.00000000,40622.02000000,41182.01000000,5362.12407100,1627682399999,220262937.24350994,126311,2650.88394400,108890546.77106250,0
1627682400000,41182.02000000,41500.00000000,40964.02000000,41350.00000000,4206.61835600,1627685999999,173375899.29470769,71499,2227.55579100,91769363.79171632,0
1627686000000,41350.00000000,42316.71000000,41300.66000000,42206.37000000,8227.85348200,1627689599999,343747716.54278860,162530,4494.67086800,187817596.59972614,0
1627689600000,42206.36000000,42448.00000000,41627.60000000,41890.00000000,5154.01405000,1627693199999,216125567.41216155,109163,2569.20071500,107756756.24535979,0
1627693200000,41889.99000000,42002.29000000,41732.34000000,41963.85000000,2443.48240800,1627696799999,102353011.20742288,125908,1457.14032100,61045350.35548554,0
1627696800000,41963.86000000,42199.24000000,41842.23000000,41953.88000000,1918.86658200,1627700399999,80635654.35273432,52677,1075.26712100,45189972.79198199,0
1627700400000,41953.88000000,42156.47000000,41704.24000000,41810.01000000,1540.28668000,1627703999999,64555374.61697032,65452,816.95669900,34252102.58597766,0
1627704000000,41810.00000000,41876.34000000,41500.00000000,41813.33000000,1664.22005300,1627707599999,69407723.44786871,96057,811.70600700,33861644.06370494,0
1627707600000,41813.34000000,41861.08000000,41181.00000000,41684.02000000,2755.45984200,1627711199999,114374427.45583681,57503,1445.00800500,59984086.00611506,0
1627711200000,41684.01000000,41704.54000000,41351.00000000,41525.30000000,1822.60699500,1627714799999,75656459.14779561,69467,842.74667900,34978665.41504865,0
1627714800000,41525.30000000,41656.31000000,41480.32000000,41540.32000000,1188.04575900,1627718399999,49376830.87028052,29772,625.44004700,25996914.95404982,0
1627718400000,41540.31000000,41883.04000000,41480.00000000,41705.08000000,1668.95698000,1627721999999,69576231.24599316,110326,843.77877000,35180112.13919024,0
1627722000000,41705.07000000,41980.00000000,41575.00000000,41639.96000000,1780.82680800,1627725599999,74284425.48328914,59235,928.11203600,38726905.43520886,0
1627725600000,41639.96000000,41916.64000000,41605.80000000,41787.54000000,1364.41693600,1627729199999,56972559.26778320,35992,736.74849800,30767230.07335680,0
1627729200000,41785.07000000,41817.85000000,41337.02000000,41592.15000000,2223.75478200,1627732799999,92485024.95787210,93411,1072.91281600,44623347.89603784,0
1627732800000,41592.14000000,41725.52000000,41478.00000000,41654.98000000,1202.80669900,1627736399999,50015060.89895802,76379,644.02260700,26784740.64955733,0
1627736400000,41654.99000000,41699.72000000,41231.53000000,41381.94000000,2202.93676000,1627739999999,91301444.62097583,44912,1111.54343800,46066710.49150282,0
1627740000000,41381.93000000,41540.00000000,41000.15000000,41408.82000000,1797.75339900,1627743599999,74290649.68376911,93667,892.45096700,36895063.94230794,0
1627743600000,41408.82000000,41746.64000000,41300.99000000,41537.83000000,1285.06712600,1627747199999,53347188.63099939,86922,679.36824400,28207426.27585610,0
1627747200000,41535.71000000,41625.71000000,41235.53000000,41283.59000000,1585.63743500,1627750799999,65660913.60520125,38521,741.08089800,30698023.33108101,0
1627750800000,41283.60000000,41379.99000000,41033.00000000,41164.19000000,1293.97779700,1627754399999,53333901.26965618,33595,581.02510400,23952206.89204004,0
1627754400000,41164.18000000,41439.94000000,41115.05000000,41376.12000000,932.84930600,1627757999999,38541118.73997356,44718,498.60053700,20601573.98194722,0
1627758000000,41376.11000000,41600.00000000,41231.58000000,41303.63000000,1082.23391000,1627761599999,44772796.39487260,44193,529.08128700,21894066.19580830,0
1627761600000,41303.64000000,41840.03000000,41132.51000000,41511.12000000,1988.44084900,1627765199999,82565845.70326957,57941,1037.07063300,43056676.42495123,0
1627765200000,41511.11000000,41984.73000000,41491.26000000,41961.87000000,2142.41429000,1627768799999,89482155.32565849,55431,1216.22432500,50823567.53997041,0
1627768800000,41961.86000000,41961.86000000,41611.00000000,41863.92000000,1870.34273800,1627772399999,78189227.53933882,42070,815.97625800,34113176.94988569,0
1627772400000,41863.92000000,41950.00000000,41291.64000000,41461.83000000,1940.39282800,1627775999999,80981919.00599777,42068,872.78303800,36431534.98507161,0
